BeltAmpere_belt1,BeltAmpere_belt1_qc,BeltAmpere_belt2,BeltAmpere_belt2_qc,BeltAmpere_belt3,BeltAmpere_belt3_qc,Cumulative_LIN_flow,Cumulative_LIN_flow_qc,Cumulative_product_flow,Cumulative_product_flow_qc,FanAmpere_exhaust1,FanAmpere_exhaust1_qc,FanAmpere_exhaust2,FanAmpere_exhaust2_qc,FanAmpere_side,FanAmpere_side_qc,FanAmpere_top,FanAmpere_top_qc,Fanspeed_exhaust1,Fanspeed_exhaust1_qc,Fanspeed_exhaust2,Fanspeed_exhaust2_qc,Fanspeed_side,Fanspeed_side_qc,Fanspeed_top,Fanspeed_top_qc,LIN_flow,LIN_flow_qc,Product_flow,Product_flow_qc,ResidenceTime_belt1,ResidenceTime_belt1_qc,ResidenceTime_belt2,ResidenceTime_belt2_qc,ResidenceTime_belt3,ResidenceTime_belt3_qc,Temp_exhaust_in,Temp_exhaust_in_qc,Temp_exhaust_out,Temp_exhaust_out_qc,Temp_product_in,Temp_product_in_qc,Temp_product_out,Temp_product_out_qc,Temp_tunnel_measured,Temp_tunnel_measured_qc,Temp_tunnel_set,Temp_tunnel_set_qc,Vanne_opening_rate,Vanne_opening_rate_qc,_time
2.4188232,0,3.5583496,0,3.5314941,0,378019,0,209215,0,2.1340027,0,2.3792603,0,7.99942,0,8.131256,0,50,0,70,0,40,0,70,0,227.8969,0,557.4127,0,80,0,150,0,150,0,9.5,0,4.5,0,14.927094,0,-16.096333,0,-79.6,0,-80,0,22.582216,0,"2020-09-11T16:15:04.626Z"
2.421875,0,3.5162354,0,3.5235596,0,378024,0,209225,0,2.1296387,0,2.4002075,0,7.988434,0,8.12439,0,50,0,70,0,40,0,70,0,257.55658,0,560.64667,0,80,0,150,0,150,0,9.5,0,4.4,0,0,0,-16.892714,0,-80.9,0,-80,0,9.267674,0,"2020-09-11T16:16:06.054Z"
2.4157715,0,3.5461426,0,3.5235596,0,378024,0,209231,0,2.1357484,0,2.3888612,0,7.99942,0,8.139496,0,50,0,70,0,40,0,70,0,144.8724,0,422.26114,0,80,0,150,0,150,0,9.4,0,4.6,0,0,0,-16.36881,0,-80.7,0,-80,0,5.814326,0,"2020-09-11T16:17:04.626Z"
2.4188232,0,3.5803223,0,3.5076904,0,378027,0,209239,0,2.1366212,0,2.4023895,0,7.998047,0,8.129883,0,50,0,70,0,40,0,70,0,161.29391,0,466.7936,0,80,0,150,0,150,0,9.2,0,5,0,0,0,-15.970374,0,-79.5,0,-80,0,17.335485,0,"2020-09-11T16:18:05.745Z"
2.420044,0,3.5089111,0,3.5101318,0,378030,0,209248,0,2.1374938,0,2.4002075,0,7.9911804,0,8.123016,0,50,0,70,0,40,0,70,0,176.28206,0,519.1398,0,80,0,150,0,150,0,9.2,0,5.2,0,0,0,-15.823873,0,-79.6,0,-80,0,19.704311,0,"2020-09-11T16:19:06.034Z"
2.421875,0,3.5284424,0,3.5095215,0,378032,0,209258,0,2.1274567,0,2.3967164,0,7.9953003,0,8.1188965,0,50,0,70,0,40,0,70,0,127.93454,0,543.2425,0,80,0,150,0,150,0,9.1,0,5.5,0,0,0,-15.568802,0,-79.7,0,-80,0,22.078056,0,"2020-09-11T16:20:04.630Z"
2.4188232,0,3.5351562,0,3.5046387,0,378036,0,209265,0,2.1348755,0,2.3932252,0,8.000793,0,8.134003,0,50,0,70,0,40,0,70,0,184.48317,0,484.8233,0,80,0,150,0,150,0,9.1,0,5.6,0,0,0,-14.259411,0,-80.8,0,-80,0,9.225353,0,"2020-09-11T16:21:06.041Z"
2.4194336,0,3.5394287,0,3.4857178,0,378037,0,209271,0,2.1353118,0,2.4111176,0,7.9953003,0,8.140869,0,50,0,70,0,40,0,70,0,111.354,0,425.93307,0,80,0,150,0,150,0,9.1,0,5.9,0,0,0,-14.268466,0,-79.9,0,-80,0,15.813831,0,"2020-09-11T16:22:04.641Z"
2.4212646,0,3.569336,0,3.4924316,0,378039,0,209276,0,2.1300752,0,2.3997712,0,7.9856873,0,8.129883,0,50,0,70,0,40,0,70,0,128.18192,0,320.3968,0,80,0,150,0,150,0,9.1,0,5.9,0,0,0,-14.3397045,0,-79.6,0,-80,0,20.940586,0,"2020-09-11T16:23:07.056Z"
2.4188232,0,3.5198975,0,3.501587,0,378040,0,209283,0,2.1305115,0,2.400644,0,7.9911804,0,8.146362,0,50,0,70,0,40,0,70,0,83.606865,0,412.67703,0,80,0,150,0,150,0,9.1,0,6.1,0,0,0,-13.431677,0,-79.5,0,-80,0,25.19299,0,"2020-09-11T16:24:06.058Z"
2.421875,0,3.5058594,0,3.5131836,0,378043,0,209291,0,2.1292024,0,2.4045715,0,7.9966736,0,8.140869,0,50,0,70,0,40,0,70,0,115.55983,0,432.51453,0,80,0,150,0,150,0,9.1,0,6.1,0,0,0,-13.192098,0,-81.2,0,-80,0,6.1181474,0,"2020-09-11T16:25:04.646Z"
0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,"2020-09-11T16:26:28.079Z"
2.4243164,0,3.5534668,0,3.4765625,0,378045,0,209306,0,2.1379304,0,2.4089355,0,7.9925537,0,8.149109,0,50,0,70,0,40,0,70,0,95.59321,0,414.1828,0,80,0,150,0,150,0,9.1,0,6.1,0,0,0,-15.472883,0,-79.6,0,-80,0,21.23189,0,"2020-09-11T16:27:06.063Z"
0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,"2020-09-11T16:28:28.057Z"
2.420044,0,3.538208,0,3.5339355,0,378049,0,209326,0,2.1318207,0,2.405008,0,8.00354,0,8.1285095,0,50,0,70,0,40,0,70,0,115.9267,0,535.4349,0,80,0,150,0,150,0,9.5,0,6.6,0,0,0,-13.420245,0,-81.1,0,-80,0,4.8220053,0,"2020-09-11T16:29:06.071Z"
0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,"2020-09-11T16:30:06.031Z"
2.4169922,0,3.5760498,0,3.4973145,0,378050,0,209341,0,2.1309478,0,2.3975892,0,7.993927,0,8.1614685,0,50,0,70,0,40,0,70,0,53.916096,0,478.14496,0,80,0,150,0,150,0,10,0,7.1,0,0,0,-12.193952,0,-79.5,0,-80,0,22.189049,0,"2020-09-11T16:31:06.086Z"
0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,"2020-09-11T16:32:06.032Z"
2.418213,0,3.5223389,0,3.5266113,0,378053,0,209357,0,2.1287658,0,2.4041352,0,7.9953003,0,8.138123,0,50,0,70,0,40,0,70,0,78.616,0,485.84814,0,80,0,150,0,150,0,10.3,0,7.7,0,0,0,-10.633048,0,-80.4,0,-80,0,8.786915,0,"2020-09-11T16:33:06.073Z"
2.4249268,0,3.571167,0,3.5180664,0,378054,0,209361,0,2.1409853,0,2.3967164,0,7.9953003,0,8.144989,0,50,0,70,0,40,0,70,0,72.44177,0,357.21365,0,80,0,150,0,150,0,10.5,0,8,0,0,0,-11.862123,0,-79.6,0,-80,0,18.519526,0,"2020-09-11T16:34:06.102Z"
2.4249268,0,3.5723877,0,3.5076904,0,378054,0,209372,0,2.1361847,0,2.40719,0,8.00354,0,8.150482,0,50,0,70,0,40,0,70,0,36.90249,0,555.80066,0,80,0,150,0,150,0,10.6,0,8.2,0,12.688448,0,-13.066751,0,-79.7,0,-80,0,20.15957,0,"2020-09-11T16:35:04.664Z"
2.4243164,0,3.571167,0,3.5064697,0,378057,0,209392,0,2.1418579,0,2.4002075,0,8.00766,0,8.142242,0,50,0,70,0,40,0,70,0,94.25152,0,948.5223,0,80,0,150,0,150,0,10.7,0,8.5,0,12.660303,0,-12.329803,0,-80.6,0,-80,0,9.855343,0,"2020-09-11T16:36:06.078Z"
0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,"2020-09-11T16:37:06.086Z"
2.423706,0,3.5424805,0,3.5437012,0,378077,0,209455,0,2.1414216,0,2.3949707,0,8.004913,0,8.1188965,0,50,0,70,0,40,0,70,0,554.34937,0,1655.5383,0,80,0,150,0,150,0,9.9,0,8.7,0,13.105944,0,-8.396135,0,-82.2,0,-80,0,2.0308995,0,"2020-09-11T16:38:06.107Z"
0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,"2020-09-11T16:39:29.996Z"
2.421875,0,3.538208,0,3.5113525,0,378100,0,209488,0,2.1361847,0,2.394098,0,8.000793,0,8.154602,0,50,0,70,0,40,0,70,0,735.3256,0,1144.3622,0,80,0,150,0,150,0,10.1,0,8.9,0,14.262869,0,-8.126923,0,-77.9,0,-80,0,54.660225,0,"2020-09-11T16:40:06.107Z"
2.4212646,0,3.5552979,0,3.5180664,0,378114,0,209504,0,2.1396759,0,2.3949707,0,8.013153,0,8.109283,0,50,0,70,0,40,0,70,0,741.6942,0,1018.5467,0,80,0,150,0,150,0,10.1,0,9,0,14.835848,0,-7.9127,0,-81.2,0,-80,0,17.906982,0,"2020-09-11T16:41:06.109Z"
2.4176025,0,3.560791,0,3.5333252,0,378126,0,209521,0,2.1340027,0,2.3993347,0,8.0104065,0,8.088684,0,50,0,70,0,40,0,70,0,685.9521,0,1023.10925,0,80,0,150,0,150,0,10.4,0,9.1,0,14.996286,0,-7.8724456,0,-80.6,0,-80,0,20.241226,0,"2020-09-11T16:42:04.672Z"
2.4212646,0,3.5620117,0,3.4918213,0,378143,0,209541,0,2.1414216,0,2.4015167,0,8.00766,0,8.142242,0,50,0,70,0,40,0,70,0,920.1156,0,1089.6752,0,80,0,150,0,150,0,10.8,0,9.3,0,14.773071,0,-9.621193,0,-79,0,-80,0,45.503838,0,"2020-09-11T16:43:07.149Z"
2.4169922,0,3.5888672,0,3.529663,0,378155,0,209551,0,2.1313844,0,2.4076264,0,8.000793,0,8.105164,0,50,0,70,0,40,0,70,0,801.763,0,855.5519,0,80,0,150,0,150,0,10.8,0,9.5,0,14.765196,0,-12.538902,0,-80.7,0,-80,0,26.342709,0,"2020-09-11T16:44:06.183Z"
2.420044,0,3.4655762,0,3.5205078,0,378166,0,209560,0,2.1392395,0,2.400644,0,8.000793,0,8.10379,0,50,0,70,0,40,0,70,0,712.3446,0,658.37616,0,80,0,150,0,150,0,11,0,9.7,0,15.171232,0,-17.800842,0,-80.2,0,-80,0,29.630718,0,"2020-09-11T16:45:04.743Z"
2.4188232,0,3.5455322,0,3.5076904,0,378181,0,209573,0,2.1422944,0,2.411554,0,7.99942,0,8.105164,0,50,0,70,0,40,0,70,0,786.7316,0,691.7701,0,80,0,150,0,150,0,11.1,0,10,0,15.63309,0,-18.364864,0,-81,0,-80,0,20.263004,0,"2020-09-11T16:46:06.197Z"
2.4176025,0,3.604126,0,3.540039,0,378196,0,209590,0,2.1318207,0,2.38537,0,8.006287,0,8.127136,0,50,0,70,0,40,0,70,0,885.9737,0,843.1454,0,80,0,150,0,150,0,11.4,0,10.2,0,15.912472,0,-20.489264,0,-78.5,0,-80,0,46.305542,0,"2020-09-11T16:47:04.744Z"
2.4176025,0,3.591919,0,3.5150146,0,378209,0,209599,0,2.9526918,0,3.2101686,0,8.009033,0,8.095551,0,100,0,100,0,40,0,70,0,805.25635,0,781.5395,0,80,0,150,0,150,0,11.2,0,10.4,0,15.582778,0,-20.917938,0,-80.5,0,-80,0,27.405994,0,"2020-09-11T16:48:06.168Z"
2.4188232,0,3.5839844,0,3.5394287,0,378224,0,209608,0,2.9299989,0,3.2490082,0,8.01178,0,8.10379,0,100,0,100,0,40,0,70,0,824.17255,0,631.9008,0,80,0,150,0,150,0,11.1,0,10.5,0,15.732643,0,-21.905737,0,-81,0,-80,0,21.139977,0,"2020-09-11T16:49:06.168Z"
0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,"2020-09-11T16:50:06.121Z"
2.4243164,0,3.5479736,0,3.5357666,0,378254,0,209624,0,2.9299989,0,3.2459533,0,8.002167,0,8.135376,0,100,0,100,0,40,0,70,0,855.3079,0,569.14294,0,80,0,150,0,150,0,11.7,0,10.9,0,16.045807,0,-22.416468,0,-78.4,0,-80,0,49.76853,0,"2020-09-11T16:51:06.174Z"
2.421875,0,3.6004639,0,3.5394287,0,378273,0,209628,0,2.9155977,0,3.2284973,0,7.99942,0,8.1285095,0,100,0,100,0,40,0,70,0,1006.14557,0,391.75555,0,80,0,150,0,150,0,11.6,0,10.8,0,16.153555,0,-22.22089,0,-81.3,0,-80,0,20.553047,0,"2020-09-11T16:52:04.757Z"
2.425537,0,3.5980225,0,3.5162354,0,378286,0,209642,0,2.9251983,0,3.206241,0,8.01178,0,8.131256,0,100,0,100,0,40,0,70,0,911.4043,0,704.0799,0,80,0,150,0,150,0,11.8,0,10.8,0,16.288822,0,-21.656513,0,-78.9,0,-80,0,43.220158,0,"2020-09-11T16:53:07.161Z"
2.4194336,0,3.5766602,0,3.5253906,0,378299,0,209651,0,2.9461458,0,3.1953309,0,8.009033,0,8.105164,0,100,0,100,0,40,0,70,0,809.42236,0,606.4741,0,80,0,150,0,150,0,11.4,0,10.8,0,16.523293,0,-21.668974,0,-80.4,0,-80,0,28.502209,0,"2020-09-11T16:54:06.168Z"
2.4249268,0,3.635254,0,3.5327148,0,378310,0,209660,0,2.909488,0,3.183548,0,8.0104065,0,8.114777,0,100,0,100,0,40,0,70,0,732.7398,0,566.84393,0,80,0,150,0,150,0,11.4,0,10.8,0,16.706171,0,-22.469965,0,-80.2,0,-80,0,29.849457,0,"2020-09-11T16:55:04.755Z"
2.4212646,0,3.5931396,0,3.5327148,0,378322,0,209678,0,2.9103608,0,3.1953309,0,8.004913,0,8.132629,0,100,0,100,0,40,0,70,0,742.44385,0,834.9648,0,80,0,150,0,150,0,11.4,0,11,0,17.244713,0,-22.176605,0,-79.7,0,-80,0,34.912342,0,"2020-09-11T16:56:06.161Z"
0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,"2020-09-11T16:57:06.111Z"
2.4157715,0,3.5723877,0,3.4979248,0,378345,0,209697,0,2.9112337,0,3.228061,0,8.0104065,0,8.10379,0,100,0,100,0,40,0,70,0,662.9809,0,567.7987,0,80,0,150,0,150,0,11.6,0,10.5,0,17.413284,0,-20.548243,0,-80.3,0,-80,0,30.04925,0,"2020-09-11T16:58:06.181Z"
0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,"2020-09-11T16:59:29.761Z"
2.4139404,0,3.626709,0,3.5491943,0,378375,0,209710,0,2.936545,0,3.2485719,0,8.006287,0,8.127136,0,100,0,100,0,40,0,70,0,810.7736,0,440.3825,0,80,0,150,0,150,0,11.9,0,11,0,17.75937,0,-21.295406,0,-78.2,0,-80,0,52.779198,0,"2020-09-11T17:00:06.178Z"
2.4163818,0,3.5632324,0,3.529663,0,378394,0,209712,0,2.9304352,0,3.2328613,0,8.00354,0,8.105164,0,100,0,100,0,40,0,70,0,982.99854,0,279.21786,0,80,0,150,0,150,0,11.6,0,11.2,0,17.76777,0,-20.977724,0,-82.2,0,-80,0,13.520725,0,"2020-09-11T17:01:06.176Z"
0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,"2020-09-11T17:02:06.137Z"
2.4206543,0,3.5968018,0,3.4869385,0,378418,0,209734,0,2.9265077,0,3.2180238,0,8.00354,0,8.106537,0,100,0,100,0,40,0,70,0,778.1932,0,555.1143,0,80,0,150,0,150,0,11.9,0,10,0,18.097242,0,-19.257313,0,-80.1,0,-80,0,33.465103,0,"2020-09-11T17:03:06.196Z"
0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,"2020-09-11T17:04:29.778Z"
2.4176025,0,3.6071777,0,3.4942627,0,378451,0,209762,0,2.913852,0,3.2350433,0,7.9925537,0,8.131256,0,100,0,100,0,40,0,70,0,996.97015,0,808.3186,0,80,0,150,0,150,0,12,0,10.5,0,18.29058,0,-17.30309,0,-79.5,0,-80,0,40.001205,0,"2020-09-11T17:05:06.907Z"
2.418213,0,3.5595703,0,3.5021973,0,378466,0,209765,0,2.9361084,0,3.1883485,0,7.9925537,0,8.127136,0,100,0,100,0,40,0,70,0,956.5153,0,507.12628,0,80,0,150,0,150,0,11.7,0,10.7,0,18.335264,0,-15.067038,0,-79.5,0,-80,0,39.054447,0,"2020-09-11T17:06:06.913Z"
0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,"2020-09-11T17:07:06.899Z"
2.4212646,0,3.6016846,0,3.5321045,0,378491,0,209800,0,2.9278169,0,3.2071137,0,8.006287,0,8.136749,0,100,0,100,0,40,0,70,0,817.9985,0,1056.465,0,80,0,150,0,150,0,11.8,0,10.6,0,18.01147,0,-15.597018,0,-79.1,0,-80,0,45.020443,0,"2020-09-11T17:08:06.900Z"
2.420044,0,3.5650635,0,3.5211182,0,378504,0,209808,0,2.9217072,0,3.2341707,0,8.00766,0,8.096924,0,100,0,100,0,40,0,70,0,748.6821,0,719.7563,0,80,0,150,0,150,0,11.6,0,10.5,0,17.867096,0,-15.353232,0,-80.8,0,-80,0,25.435686,0,"2020-09-11T17:09:06.916Z"
0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,"2020-09-11T17:10:06.868Z"
2.4230957,0,3.5583496,0,3.5388184,0,378534,0,209829,0,2.906433,0,3.2267518,0,8.009033,0,8.101044,0,100,0,100,0,40,0,70,0,836.94257,0,581.9317,0,80,0,150,0,150,0,11.1,0,10.6,0,17.633957,0,-15.839403,0,-81,0,-80,0,22.69388,0,"2020-09-11T17:11:06.916Z"
0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,"2020-09-11T17:12:06.916Z"
2.4169922,0,3.5882568,0,3.536377,0,378562,0,209845,0,2.9478912,0,3.205368,0,8.009033,0,8.123016,0,100,0,100,0,40,0,70,0,892.7196,0,434.55835,0,80,0,150,0,150,0,10.5,0,10.5,0,17.490318,0,-17.985987,0,-80.3,0,-80,0,30.72439,0,"2020-09-11T17:13:06.912Z"
2.4188232,0,3.583374,0,3.491211,0,378575,0,209849,0,2.9217072,0,3.2267518,0,8.00766,0,8.12439,0,100,0,100,0,40,0,70,0,833.9904,0,311.84915,0,80,0,150,0,150,0,10.5,0,10.4,0,17.497988,0,-18.265097,0,-78.8,0,-80,0,44.22992,0,"2020-09-11T17:14:06.917Z"
2.418213,0,3.5894775,0,3.52417,0,378589,0,209867,0,2.9444,0,3.269519,0,8.002167,0,8.10379,0,100,0,100,0,40,0,70,0,844.8473,0,712.0167,0,80,0,150,0,150,0,10,0,9.3,0,17.044155,0,-19.054567,0,-80.9,0,-80,0,25.610455,0,"2020-09-11T17:15:05.507Z"
2.4151611,0,3.590088,0,3.527832,0,378603,0,209876,0,2.9151611,0,3.214969,0,8.00354,0,8.110657,0,100,0,100,0,40,0,70,0,780.2427,0,585.1524,0,80,0,150,0,150,0,9.7,0,8.1,0,17.14551,0,-19.058254,0,-80.4,0,-80,0,29.507513,0,"2020-09-11T17:16:06.932Z"
2.421875,0,3.5803223,0,3.5150146,0,378622,0,209884,0,2.943091,0,3.2284973,0,8.00354,0,8.143616,0,100,0,100,0,40,0,70,0,1036.0016,0,556.8802,0,80,0,150,0,150,0,9.6,0,8,0,17.221931,0,-19.237537,0,-79.8,0,-80,0,36.453506,0,"2020-09-11T17:17:05.514Z"
2.421875,0,3.5821533,0,3.5107422,0,378635,0,209891,0,2.936545,0,3.2241333,0,8.006287,0,8.12027,0,100,0,100,0,40,0,70,0,913.34155,0,464.89627,0,80,0,150,0,150,0,9.6,0,8,0,17.073298,0,-19.27385,0,-79.6,0,-80,0,36.66412,0,"2020-09-11T17:18:07.956Z"
0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,"2020-09-11T17:19:30.506Z"
2.4194336,0,3.517456,0,3.5388184,0,378659,0,209917,0,2.9588013,0,3.252063,0,8.002167,0,8.121643,0,100,0,100,0,40,0,70,0,809.3468,0,688.38306,0,80,0,150,0,150,0,9.5,0,8.3,0,17.068752,0,-18.98586,0,-80.2,0,-80,0,31.529049,0,"2020-09-11T17:20:06.945Z"
2.4206543,0,3.607788,0,3.5479736,0,378673,0,209924,0,2.950946,0,3.243335,0,8.006287,0,8.117523,0,100,0,100,0,40,0,70,0,857.4092,0,588.36755,0,80,0,150,0,150,0,9.6,0,8.6,0,17.201279,0,-18.693008,0,-79.6,0,-80,0,36.66476,0,"2020-09-11T17:21:06.935Z"
0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,"2020-09-11T17:22:06.903Z"
2.4169922,0,3.5491943,0,3.529663,0,378698,0,209946,0,2.92258,0,3.2014406,0,8.000793,0,8.138123,0,100,0,100,0,40,0,70,0,809.4038,0,634.75183,0,80,0,150,0,150,0,9.6,0,9,0,17.16206,0,-18.813272,0,-78.6,0,-80,0,51.26064,0,"2020-09-11T17:23:06.967Z"
2.4212646,0,3.574829,0,3.5327148,0,378717,0,209956,0,2.943091,0,3.2402802,0,8.009033,0,8.09967,0,100,0,100,0,40,0,70,0,935.07935,0,647.23566,0,80,0,150,0,150,0,9.2,0,9.2,0,17.137978,0,-18.517262,0,-81.6,0,-80,0,19.935415,0,"2020-09-11T17:24:06.957Z"
2.420044,0,3.5552979,0,3.5113525,0,378732,0,209966,0,2.9457092,0,3.211914,0,7.998047,0,8.11615,0,100,0,100,0,40,0,70,0,960.57996,0,629.9353,0,80,0,150,0,150,0,9.5,0,9.4,0,16.998587,0,-18.954123,0,-79.7,0,-80,0,35.817036,0,"2020-09-11T17:25:05.536Z"
0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,"2020-09-11T17:26:28.978Z"
2.4157715,0,3.5913086,0,3.4942627,0,378760,0,209987,0,2.950946,0,3.276065,0,7.998047,0,8.123016,0,100,0,100,0,40,0,70,0,871.6421,0,629.1572,0,80,0,150,0,150,0,9.7,0,9.6,0,17.386337,0,-19.337324,0,-79.4,0,-80,0,40.377853,0,"2020-09-11T17:27:06.957Z"
