BeltAmpere_belt1,BeltAmpere_belt1_qc,BeltAmpere_belt2,BeltAmpere_belt2_qc,BeltAmpere_belt3,BeltAmpere_belt3_qc,Cumulative_LIN_flow,Cumulative_LIN_flow_qc,Cumulative_product_flow,Cumulative_product_flow_qc,FanAmpere_exhaust1,FanAmpere_exhaust1_qc,FanAmpere_exhaust2,FanAmpere_exhaust2_qc,FanAmpere_side,FanAmpere_side_qc,FanAmpere_top,FanAmpere_top_qc,Fanspeed_exhaust1,Fanspeed_exhaust1_qc,Fanspeed_exhaust2,Fanspeed_exhaust2_qc,Fanspeed_side,Fanspeed_side_qc,Fanspeed_top,Fanspeed_top_qc,LIN_flow,LIN_flow_qc,Product_flow,Product_flow_qc,ResidenceTime_belt1,ResidenceTime_belt1_qc,ResidenceTime_belt2,ResidenceTime_belt2_qc,ResidenceTime_belt3,ResidenceTime_belt3_qc,Temp_exhaust_in,Temp_exhaust_in_qc,Temp_exhaust_out,Temp_exhaust_out_qc,Temp_product_in,Temp_product_in_qc,Temp_product_out,Temp_product_out_qc,Temp_tunnel_measured,Temp_tunnel_measured_qc,Temp_tunnel_set,Temp_tunnel_set_qc,Vanne_opening_rate,Vanne_opening_rate_qc,_time
0.0024414062,0,0.0018310547,0,0.0024414062,0,107732,0,90879,0,0.0026184083,0,0.0026184083,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1754365e-34,0,1.1754523e-34,0,0,0,0,0,0,0,10,0,9.8,0,0,0,0,0,8.3,0,0,0,0,0,"2020-10-03T05:37:11.712Z"
0.0024414062,0,0.0024414062,0,0.0024414062,0,107732,0,90879,0,0.0021820068,0,0.0021820068,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1754365e-34,0,1.1754523e-34,0,0,0,0,0,0,0,10.1,0,9.8,0,0,0,0,0,8.3,0,0,0,0,0,"2020-10-03T05:38:10.703Z"
0.0024414062,0,0.0018310547,0,0.0024414062,0,107732,0,90879,0,0.0021820068,0,0.0021820068,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1754365e-34,0,1.1754523e-34,0,0,0,0,0,0,0,10.1,0,9.9,0,0,0,0,0,8.3,0,0,0,0,0,"2020-10-03T05:39:09.292Z"
0.0024414062,0,0.0018310547,0,0.0024414062,0,107732,0,90879,0,0.0021820068,0,0.0026184083,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1754365e-34,0,1.1754523e-34,0,0,0,0,0,0,0,10.2,0,10,0,0,0,0,0,8.3,0,0,0,0,0,"2020-10-03T05:40:10.717Z"
0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,"2020-10-03T05:41:10.676Z"
0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,"2020-10-03T05:42:31.998Z"
0.0024414062,0,0.0018310547,0,0.0024414062,0,107732,0,90879,0,0.0021820068,0,0.0021820068,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1754365e-34,0,1.1754523e-34,0,0,0,0,0,0,0,10.3,0,10.2,0,0,0,0,0,8.4,0,0,0,0,0,"2020-10-03T05:43:10.718Z"
0.0024414062,0,0.0024414062,0,0.0018310547,0,107732,0,90879,0,0.0026184083,0,0.0021820068,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1754365e-34,0,1.1754523e-34,0,0,0,0,0,0,0,10.4,0,10.2,0,0,0,0,0,8.4,0,0,0,0,0,"2020-10-03T05:44:09.302Z"
0.0024414062,0,0.0018310547,0,0.0018310547,0,107732,0,90879,0,0.0021820068,0,0.0021820068,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1754365e-34,0,1.1754523e-34,0,0,0,0,0,0,0,10.4,0,10.3,0,0,0,0,0,8.4,0,0,0,0,0,"2020-10-03T05:45:10.721Z"
0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,"2020-10-03T05:46:10.712Z"
0.0024414062,0,0.0018310547,0,0.0024414062,0,107732,0,90879,0,0.0026184083,0,0.0021820068,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1754365e-34,0,1.1754523e-34,0,0,0,0,0,0,0,10.5,0,10.3,0,0,0,0,0,8.4,0,0,0,0,0,"2020-10-03T05:47:10.726Z"
0.0024414062,0,0.0018310547,0,0.0018310547,0,107732,0,90879,0,0.0021820068,0,0.0021820068,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1754365e-34,0,1.1754523e-34,0,0,0,0,0,0,0,10.3,0,10.2,0,0,0,0,0,8.4,0,0,0,0,0,"2020-10-03T05:48:10.736Z"
0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,"2020-10-03T05:49:10.662Z"
0.0024414062,0,0.0018310547,0,0.0024414062,0,107732,0,90879,0,0.0021820068,0,0.0021820068,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1754365e-34,0,1.1754523e-34,0,0,0,0,0,0,0,10.1,0,9.9,0,0,0,0,0,8.3,0,0,0,0,0,"2020-10-03T05:50:11.732Z"
0.0024414062,0,0.0018310547,0,0.0024414062,0,107732,0,90879,0,0.0021820068,0,0.0021820068,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1754365e-34,0,1.1754523e-34,0,0,0,0,0,0,0,10.1,0,9.7,0,0,0,0,0,8.3,0,0,0,0,0,"2020-10-03T05:51:09.320Z"
0.0024414062,0,0.0018310547,0,0.0024414062,0,107732,0,90879,0,0.0021820068,0,0.0026184083,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1754365e-34,0,1.1754523e-34,0,0,0,0,0,0,0,10,0,9.6,0,0,0,0,0,8.3,0,0,0,0,0,"2020-10-03T05:52:10.774Z"
0.0024414062,0,0.0018310547,0,0.0018310547,0,107732,0,90879,0,0.0021820068,0,0.0021820068,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1754365e-34,0,1.1754523e-34,0,0,0,0,0,0,0,9.9,0,9.5,0,0,0,0,0,8.3,0,0,0,0,0,"2020-10-03T05:53:10.753Z"
0.0024414062,0,0.0018310547,0,0.0024414062,0,107732,0,90879,0,0.0021820068,0,0.0021820068,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1754365e-34,0,1.1754523e-34,0,0,0,0,0,0,0,9.9,0,9.4,0,0,0,0,0,8.3,0,0,0,0,0,"2020-10-03T05:54:09.328Z"
0.0024414062,0,0.0018310547,0,0.0024414062,0,107732,0,90879,0,0.0021820068,0,0.0026184083,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1754365e-34,0,1.1754523e-34,0,0,0,0,0,0,0,9.8,0,9.3,0,0,0,0,0,8.3,0,0,0,0,0,"2020-10-03T05:55:10.783Z"
0.0024414062,0,0.0024414062,0,0.0024414062,0,107732,0,90879,0,0.0026184083,0,0.0021820068,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1754365e-34,0,1.1754523e-34,0,0,0,0,0,0,0,9.7,0,9.3,0,0,0,0,0,8.3,0,0,0,0,0,"2020-10-03T05:56:09.336Z"
0.0024414062,0,0.0018310547,0,0.0024414062,0,107732,0,90879,0,0.0026184083,0,0.0021820068,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1754365e-34,0,1.1754523e-34,0,0,0,0,0,0,0,9.7,0,9.2,0,0,0,0,0,8.3,0,0,0,0,0,"2020-10-03T05:57:10.440Z"
0.0024414062,0,0.0024414062,0,0.0018310547,0,107732,0,90879,0,0.0026184083,0,0.0021820068,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1754365e-34,0,1.1754523e-34,0,0,0,0,0,0,0,9.6,0,9.1,0,0,0,0,0,8.2,0,0,0,0,0,"2020-10-03T05:58:10.783Z"
0.0024414062,0,0.0024414062,0,0.0024414062,0,107732,0,90879,0,0.0021820068,0,0.0021820068,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1754365e-34,0,1.1754523e-34,0,0,0,0,0,0,0,9.6,0,9.1,0,0,0,0,0,8.2,0,0,0,0,0,"2020-10-03T05:59:09.337Z"
0.0024414062,0,0.0024414062,0,0.0024414062,0,107732,0,90879,0,0.0021820068,0,0.0021820068,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1754365e-34,0,1.1754523e-34,0,0,0,0,0,0,0,9.5,0,9,0,0,0,0,0,8.2,0,0,0,0,0,"2020-10-03T06:00:10.780Z"
0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,"2020-10-03T06:01:10.712Z"
0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,"2020-10-03T06:02:32.346Z"
0.0024414062,0,0.0018310547,0,0.0024414062,0,107732,0,90879,0,0.0026184083,0,0.0021820068,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1754365e-34,0,1.1754523e-34,0,0,0,0,0,0,0,9.5,0,9,0,0,0,0,0,8.2,0,0,0,0,0,"2020-10-03T06:03:10.784Z"
0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,"2020-10-03T06:04:10.695Z"
0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,"2020-10-03T06:05:32.363Z"
0.0024414062,0,0.0018310547,0,0.0018310547,0,107732,0,90879,0,0.0026184083,0,0.0021820068,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1754365e-34,0,1.1754523e-34,0,0,0,0,0,0,0,9.7,0,9.3,0,0,0,0,0,8.2,0,0,0,0,0,"2020-10-03T06:06:10.789Z"
0.0024414062,0,0.0018310547,0,0.0018310547,0,107732,0,90879,0,0.0026184083,0,0.0021820068,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1754365e-34,0,1.1754523e-34,0,0,0,0,0,0,0,9.7,0,9.4,0,0,0,0,0,8.2,0,0,0,0,0,"2020-10-03T06:07:10.796Z"
0.0024414062,0,0.0018310547,0,0.0024414062,0,107732,0,90879,0,0.0026184083,0,0.0021820068,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1754365e-34,0,1.1754523e-34,0,0,0,0,0,0,0,9.8,0,9.5,0,0,0,0,0,8.1,0,0,0,0,0,"2020-10-03T06:08:10.793Z"
0.0024414062,0,0.0018310547,0,0.0024414062,0,107732,0,90879,0,0.0021820068,0,0.0021820068,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1754365e-34,0,1.1754523e-34,0,0,0,0,0,0,0,9.8,0,9.6,0,0,0,0,0,8.1,0,0,0,0,0,"2020-10-03T06:09:09.366Z"
0.0024414062,0,0.0018310547,0,0.0018310547,0,107732,0,90879,0,0.0026184083,0,0.0021820068,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1754365e-34,0,1.1754523e-34,0,0,0,0,0,0,0,9.9,0,9.7,0,0,0,0,0,8.1,0,0,0,0,0,"2020-10-03T06:10:10.790Z"
0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,"2020-10-03T06:11:10.793Z"
0.0024414062,0,0.0018310547,0,0.0024414062,0,107732,0,90879,0,0.0026184083,0,0.0021820068,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1754365e-34,0,1.1754523e-34,0,0,0,0,0,0,0,10,0,9.9,0,0,0,0,0,8.2,0,0,0,0,0,"2020-10-03T06:12:10.796Z"
0.0024414062,0,0.0018310547,0,0.0024414062,0,107732,0,90879,0,0.0021820068,0,0.0021820068,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1754365e-34,0,1.1754523e-34,0,0,0,0,0,0,0,10.1,0,10,0,0,0,0,0,8.2,0,0,0,0,0,"2020-10-03T06:13:10.798Z"
0.0024414062,0,0.0024414062,0,0.0024414062,0,107732,0,90879,0,0.0026184083,0,0.0021820068,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1754365e-34,0,1.1754523e-34,0,0,0,0,0,0,0,10.1,0,10,0,0,0,0,0,8.2,0,0,0,0,0,"2020-10-03T06:14:09.387Z"
0.0024414062,0,0.0018310547,0,0.0024414062,0,107732,0,90879,0,0.0021820068,0,0.0021820068,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1754365e-34,0,1.1754523e-34,0,0,0,0,0,0,0,10.2,0,10.1,0,0,0,0,0,8.2,0,0,0,0,0,"2020-10-03T06:15:10.823Z"
0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,"2020-10-03T06:16:10.752Z"
0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,"2020-10-03T06:17:33.697Z"
0.0024414062,0,0.0018310547,0,0.0018310547,0,107732,0,90879,0,0.0021820068,0,0.0021820068,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1754365e-34,0,1.1754523e-34,0,0,0,0,0,0,0,10.4,0,10.3,0,0,0,0,0,8.3,0,0,0,0,0,"2020-10-03T06:18:10.791Z"
0.0024414062,0,0.0018310547,0,0.0024414062,0,107732,0,90879,0,0.0021820068,0,0.0021820068,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1754365e-34,0,1.1754523e-34,0,0,0,0,0,0,0,10.4,0,10.4,0,0,0,0,0,8.4,0,0,0,0,0,"2020-10-03T06:19:09.386Z"
0.0024414062,0,0.0024414062,0,0.0024414062,0,107732,0,90879,0,0.0021820068,0,0.0021820068,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1754365e-34,0,1.1754523e-34,0,0,0,0,0,0,0,10.5,0,10.4,0,0,0,0,0,8.4,0,0,0,0,0,"2020-10-03T06:20:11.792Z"
0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,"2020-10-03T06:21:10.779Z"
0.0024414062,0,0.0018310547,0,0.0024414062,0,107732,0,90879,0,0.0026184083,0,0.0021820068,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1754365e-34,0,1.1754523e-34,0,0,0,0,0,0,0,10.5,0,10.4,0,0,0,0,0,8.4,0,0,0,0,0,"2020-10-03T06:22:10.799Z"
0.0024414062,0,0.0018310547,0,0.0024414062,0,107732,0,90879,0,0.0026184083,0,0.0021820068,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1754365e-34,0,1.1754523e-34,0,0,0,0,0,0,0,10.3,0,10.2,0,0,0,0,0,8.4,0,0,0,0,0,"2020-10-03T06:23:10.806Z"
0.0024414062,0,0.0018310547,0,0.0018310547,0,107732,0,90879,0,0.0026184083,0,0.0021820068,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1754365e-34,0,1.1754523e-34,0,0,0,0,0,0,0,10.2,0,10.1,0,0,0,0,0,8.3,0,0,0,0,0,"2020-10-03T06:24:09.395Z"
0.0024414062,0,0.0018310547,0,0.0024414062,0,107732,0,90879,0,0.0021820068,0,0.0021820068,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1754365e-34,0,1.1754523e-34,0,0,0,0,0,0,0,10.2,0,9.9,0,0,0,0,0,8.3,0,0,0,0,0,"2020-10-03T06:25:10.803Z"
0.0024414062,0,0.0018310547,0,0.0024414062,0,107732,0,90879,0,0.0026184083,0,0.0021820068,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1754365e-34,0,1.1754523e-34,0,0,0,0,0,0,0,10.1,0,9.8,0,0,0,0,0,8.2,0,0,0,0,0,"2020-10-03T06:26:09.404Z"
0.0024414062,0,0.0018310547,0,0.0024414062,0,107732,0,90879,0,0.0021820068,0,0.0021820068,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1754365e-34,0,1.1754523e-34,0,0,0,0,0,0,0,10,0,9.7,0,0,0,0,0,8.2,0,0,0,0,0,"2020-10-03T06:27:11.816Z"
0.0024414062,0,0.0018310547,0,0.0018310547,0,107732,0,90879,0,0.0026184083,0,0.0021820068,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1754365e-34,0,1.1754523e-34,0,0,0,0,0,0,0,9.9,0,9.6,0,0,0,0,0,8.1,0,0,0,0,0,"2020-10-03T06:28:10.812Z"
0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,"2020-10-03T06:29:10.748Z"
0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,"2020-10-03T06:30:33.425Z"
0.0024414062,0,0.0018310547,0,0.0024414062,0,107732,0,90879,0,0.0026184083,0,0.0021820068,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1754365e-34,0,1.1754523e-34,0,0,0,0,0,0,0,9.8,0,9.4,0,0,0,0,0,8.1,0,0,0,0,0,"2020-10-03T06:31:10.808Z"
0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,"2020-10-03T06:32:31.853Z"
0.0024414062,0,0.0018310547,0,0.0024414062,0,107732,0,90879,0,0.0021820068,0,0.0021820068,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1754365e-34,0,1.1754523e-34,0,0,0,0,0,0,0,9.6,0,9.2,0,0,0,0,0,8,0,0,0,0,0,"2020-10-03T06:33:10.814Z"
0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,"2020-10-03T06:34:10.749Z"
0.0024414062,0,0.0018310547,0,0.0024414062,0,107732,0,90879,0,0.0021820068,0,0.0021820068,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1754365e-34,0,1.1754523e-34,0,0,0,0,0,0,0,9.5,0,9.1,0,0,0,0,0,8,0,0,0,0,0,"2020-10-03T06:35:11.822Z"
0.0024414062,0,0.0018310547,0,0.0024414062,0,107732,0,90879,0,0.0021820068,0,0.0021820068,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1754365e-34,0,1.1754523e-34,0,0,0,0,0,0,0,9.5,0,9,0,0,0,0,0,8,0,0,0,0,0,"2020-10-03T06:36:09.419Z"
0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,"2020-10-03T06:37:32.118Z"
0.0024414062,0,0.0018310547,0,0.0024414062,0,107732,0,90879,0,0.0026184083,0,0.0021820068,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1754365e-34,0,1.1754523e-34,0,0,0,0,0,0,0,9.4,0,8.9,0,0,0,0,0,8,0,0,0,0,0,"2020-10-03T06:38:10.844Z"
0.0024414062,0,0.0018310547,0,0.0024414062,0,107732,0,90879,0,0.0021820068,0,0.0021820068,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1754365e-34,0,1.1754523e-34,0,0,0,0,0,0,0,9.3,0,8.9,0,0,0,0,0,8,0,0,0,0,0,"2020-10-03T06:39:09.424Z"
0.0024414062,0,0.0024414062,0,0.0024414062,0,107732,0,90879,0,0.0021820068,0,0.0021820068,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1754365e-34,0,1.1754523e-34,0,0,0,0,0,0,0,9.3,0,8.9,0,0,0,0,0,8,0,0,0,0,0,"2020-10-03T06:40:10.833Z"
0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,"2020-10-03T06:41:10.816Z"
0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,"2020-10-03T06:42:32.148Z"
0.0024414062,0,0.0018310547,0,0.0024414062,0,107732,0,90879,0,0.0021820068,0,0.0021820068,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1754365e-34,0,1.1754523e-34,0,0,0,0,0,0,0,9.5,0,9.2,0,0,0,0,0,7.9,0,0,0,0,0,"2020-10-03T06:43:10.843Z"
0.0024414062,0,0.0018310547,0,0.0024414062,0,107732,0,90879,0,0.0026184083,0,0.0021820068,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1754365e-34,0,1.1754523e-34,0,0,0,0,0,0,0,9.6,0,9.3,0,0,0,0,0,7.9,0,0,0,0,0,"2020-10-03T06:44:09.439Z"
0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,"2020-10-03T06:45:32.157Z"
0.0024414062,0,0.0018310547,0,0.0024414062,0,107732,0,90879,0,0.0021820068,0,0.0021820068,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1754365e-34,0,1.1754523e-34,0,0,0,0,0,0,0,9.8,0,9.5,0,0,0,0,0,7.9,0,0,0,0,0,"2020-10-03T06:46:10.854Z"
0.0024414062,0,0.0018310547,0,0.0024414062,0,107732,0,90879,0,0.0021820068,0,0.0021820068,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1754365e-34,0,1.1754523e-34,0,0,0,0,0,0,0,9.8,0,9.6,0,0,0,0,0,8,0,0,0,0,0,"2020-10-03T06:47:10.846Z"
0.0024414062,0,0.0018310547,0,0.0024414062,0,107732,0,90879,0,0.0026184083,0,0.0026184083,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1754365e-34,0,1.1754523e-34,0,0,0,0,0,0,0,9.9,0,9.7,0,0,0,0,0,8,0,0,0,0,0,"2020-10-03T06:48:10.849Z"
0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,"2020-10-03T06:49:10.833Z"
0.0024414062,0,0.0018310547,0,0.0018310547,0,107732,0,90879,0,0.0021820068,0,0.0021820068,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1754365e-34,0,1.1754523e-34,0,0,0,0,0,0,0,10,0,9.9,0,0,0,0,0,8.1,0,0,0,0,0,"2020-10-03T06:50:10.847Z"
